condition,episode_index,step,previous_hold_depth,target_correction_l2,target_vs_stale_target_l2
low_discrepancy_critical,12,70,1,0.1535916762228989,0.1535916762228989
low_discrepancy_critical,12,73,2,0.5870600904693586,0.34996264040150565
low_discrepancy_critical,12,75,1,0.12002591683029516,0.12002591683029516
low_discrepancy_critical,12,78,2,0.6095182937638375,0.15432138325407516
low_discrepancy_critical,12,80,1,0.06082812261812884,0.06082812261812884
low_discrepancy_critical,12,83,2,0.5461012048534675,0.5966042909091985
low_discrepancy_critical,12,85,1,0.0,0.0
low_discrepancy_critical,12,88,2,0.673735926262045,0.6085605595731921
low_discrepancy_critical,12,90,1,0.8389084350966196,0.8389084350966196
low_discrepancy_critical,12,93,2,0.5385617412125704,0.5156815419183661
low_discrepancy_critical,12,95,1,0.39294541270928235,0.39294541270928235
low_discrepancy_critical,12,98,2,0.639240402774031,0.27201949988850493
low_discrepancy_critical,12,100,1,0.2254707649530701,0.2254707649530701
low_discrepancy_critical,13,3,2,0.11118422518477405,0.22264786050824098
low_discrepancy_critical,13,5,1,0.22264786050824098,0.22264786050824098
low_discrepancy_critical,13,8,2,0.1115478983703283,0.0
low_discrepancy_critical,13,10,1,0.0,0.0
low_discrepancy_critical,13,13,2,0.74909136724722,0.6417223449367409
low_discrepancy_critical,13,15,1,0.21428272335452558,0.21428272335452558
low_discrepancy_critical,13,18,2,0.5704896046693837,0.27884759987145147
low_discrepancy_critical,13,20,1,0.1428311699002904,0.1428311699002904
low_discrepancy_critical,13,23,2,0.5279629795812796,0.13309977242427973
low_discrepancy_critical,13,25,1,0.19720222677871255,0.19720222677871255
low_discrepancy_critical,13,28,2,0.8011049871962755,0.4954398129098534
low_discrepancy_critical,13,30,1,0.3342069211227873,0.3342069211227873
low_discrepancy_critical,13,33,2,0.5613741960937643,0.5016526330934635
low_discrepancy_critical,13,35,1,0.23545437508095732,0.23545437508095732
low_discrepancy_critical,13,38,2,0.6152381304523711,0.4708956247981771
low_discrepancy_critical,13,40,1,0.16036063373148782,0.16036063373148782
low_discrepancy_critical,13,43,2,0.7232320285662612,0.4886924060415462
low_discrepancy_critical,13,45,1,0.05077249325924899,0.05077249325924899
low_discrepancy_critical,13,48,2,0.16718907175589226,0.5142409504947708
low_discrepancy_critical,13,50,1,0.23575858374356987,0.23575858374356987
low_discrepancy_critical,13,53,2,0.5090575716083489,0.7709162430109435
low_discrepancy_critical,13,55,1,0.1765671994229971,0.1765671994229971
low_discrepancy_critical,13,58,2,0.35414381253310834,0.2665865748538832
low_discrepancy_critical,13,60,1,0.317035430383867,0.317035430383867
low_discrepancy_critical,13,63,2,0.5513130505221577,0.16032207483327637
low_discrepancy_critical,13,65,1,0.235289071140344,0.235289071140344
low_discrepancy_critical,13,68,2,0.34645846439001327,0.38202506327733304
low_discrepancy_critical,13,70,1,0.10891146112226135,0.10891146112226135
low_discrepancy_critical,13,73,2,0.6188353882695604,0.5878314191252599
low_discrepancy_critical,13,75,1,0.04221770148891439,0.04221770148891439
low_discrepancy_critical,13,78,2,0.5282358608364264,0.19878544037056323
low_discrepancy_critical,13,80,1,0.3332545817628384,0.3332545817628384
low_discrepancy_critical,13,83,2,0.8888530463424086,0.9915515296365887
low_discrepancy_critical,13,85,1,0.33788864030346144,0.33788864030346144
low_discrepancy_critical,13,88,2,0.8488163828957229,0.6741342774912288
low_discrepancy_critical,13,90,1,0.08274917806801456,0.08274917806801456
low_discrepancy_critical,13,93,2,0.3106531284962391,0.5387347074754298
low_discrepancy_critical,13,95,1,0.42823641501105675,0.42823641501105675
low_discrepancy_critical,13,98,2,0.773669606329498,0.36944973805631154
low_discrepancy_critical,13,100,1,0.0,0.0
low_discrepancy_critical,13,103,2,0.36980465013620056,0.7326638476680372
low_discrepancy_critical,13,105,1,0.7287626770596726,0.7287626770596726
low_discrepancy_critical,13,108,2,0.596678661393247,0.004966386626748476
low_discrepancy_critical,13,110,1,0.007764705840279051,0.007764705840279051
low_discrepancy_critical,13,113,2,0.33766184346971273,0.43279063879417595
low_discrepancy_critical,13,115,1,0.11646153091470206,0.11646153091470206
low_discrepancy_critical,13,118,2,0.39370280497947535,0.0
low_discrepancy_critical,13,120,1,0.12424496770911689,0.12424496770911689
low_discrepancy_critical,13,123,2,0.48031471996669295,0.10042338683978996
low_discrepancy_critical,13,125,1,0.02019603748192937,0.02019603748192937
low_discrepancy_critical,13,128,2,0.43382093825545553,0.13577228023232382
low_discrepancy_critical,13,130,1,0.04390959239818549,0.04390959239818549
low_discrepancy_critical,13,133,2,0.4808005109605725,0.09635406152416048
low_discrepancy_critical,13,135,1,0.14448517554765736,0.14448517554765736
low_discrepancy_critical,13,138,2,0.4103203985453462,0.012358681830238171
low_discrepancy_critical,13,140,1,0.4786248046750423,0.4786248046750423
low_discrepancy_critical,13,143,2,0.6388817342212275,0.4759235553764795
low_discrepancy_critical,13,145,1,0.5535765978054852,0.5535765978054852
low_discrepancy_critical,13,148,2,0.6729408947928334,0.5713294239482661
low_discrepancy_critical,13,150,1,0.1732316855989095,0.1732316855989095
low_discrepancy_critical,13,153,2,0.305985859087197,0.34470920574454067
low_discrepancy_critical,13,155,1,0.4169597465557635,0.4169597465557635
low_discrepancy_critical,13,158,2,0.18753019113340375,0.20316946932138236
low_discrepancy_critical,13,160,1,0.09374132329782431,0.09374132329782431
low_discrepancy_critical,13,163,2,0.19376204069499645,0.20362787950269928
low_discrepancy_critical,13,165,1,0.37849749252787834,0.37849749252787834
low_discrepancy_critical,13,168,2,0.05662170419560352,0.0
low_discrepancy_critical,13,170,1,0.1226714281815277,0.1226714281815277
low_discrepancy_critical,13,173,2,0.02480726924827284,0.11149352071970373
low_discrepancy_critical,13,175,1,0.03158823427032023,0.03158823427032023
low_discrepancy_critical,13,178,2,0.8186530953535004,0.8236943698615404
low_discrepancy_critical,13,180,1,0.40327137719385986,0.40327137719385986
low_discrepancy_critical,13,183,2,0.290062074364312,0.11723074021518742
low_discrepancy_critical,13,185,1,0.24595313553066014,0.24595313553066014
low_discrepancy_critical,13,188,2,0.32177583754133293,0.2885072535458289
low_discrepancy_critical,13,190,1,0.46408230708574655,0.46408230708574655
low_discrepancy_critical,13,193,2,0.1458266899847267,0.14716245158903885
low_discrepancy_critical,13,195,1,0.6251064059678137,0.6251064059678137
low_discrepancy_critical,13,198,2,0.2830652077907476,0.5694715580396278
low_discrepancy_critical,13,200,1,0.0,0.0
low_discrepancy_critical,13,203,2,0.41697870981926083,0.41543320660388455
low_discrepancy_critical,13,205,1,0.07564132050633737,0.07564132050633737
low_discrepancy_critical,13,208,2,0.598358002488882,0.5299681355809649
low_discrepancy_critical,13,210,1,0.13573140863529848,0.13573140863529848
low_discrepancy_critical,13,213,2,0.4103171661502456,0.8246988366353826
low_discrepancy_critical,13,215,1,0.20567032417661785,0.20567032417661785
low_discrepancy_critical,13,218,2,0.09856208063372214,0.20242689558325652
low_discrepancy_critical,14,3,2,0.3503693017965359,0.36939863173539594
low_discrepancy_critical,14,5,1,0.1572136205150798,0.1572136205150798
low_discrepancy_critical,14,8,2,0.24068938622181774,0.16926281487928896
low_discrepancy_critical,14,10,1,0.48378229615144414,0.48378229615144414
low_discrepancy_critical,14,13,2,0.5910559448005935,0.21636221608640033
low_discrepancy_critical,14,15,1,0.061497097978534546,0.061497097978534546
low_discrepancy_critical,14,18,2,0.4682397054857803,0.23002193591384917
low_discrepancy_critical,14,20,1,0.1377111755404421,0.1377111755404421
low_discrepancy_critical,14,23,2,0.6043766637400956,0.28087930662993954
low_discrepancy_critical,14,25,1,0.3187520360179619,0.3187520360179619
low_discrepancy_critical,14,28,2,0.8279669859805825,0.6460945938309769
low_discrepancy_critical,14,30,1,0.3109698756254831,0.3109698756254831
low_discrepancy_critical,14,33,2,0.5625941391419506,0.6696427738328206
low_discrepancy_critical,14,35,1,0.2623666522378531,0.2623666522378531
low_discrepancy_critical,14,38,2,0.8403498852177315,0.6550735416068737
low_discrepancy_critical,14,40,1,0.09609115628129805,0.09609115628129805
low_discrepancy_critical,14,43,2,0.5184159244227867,0.41686356484802334
low_discrepancy_critical,14,45,1,0.12866548034143813,0.12866548034143813
low_discrepancy_critical,14,48,2,0.7246321998054523,0.4705566556598925
low_discrepancy_critical,14,50,1,0.05199106769385862,0.05199106769385862
low_discrepancy_critical,14,53,2,0.4248218025294162,0.9911375140183349
low_discrepancy_critical,14,55,1,0.13773318598304965,0.13773318598304965
low_discrepancy_critical,14,58,2,0.12324699397926552,0.27765120923887054
low_discrepancy_critical,14,60,1,0.39544406064710175,0.39544406064710175
low_discrepancy_critical,14,63,2,0.33389914852715474,0.2906851205944858
low_discrepancy_critical,14,65,1,0.33347325367905567,0.33347325367905567
low_discrepancy_critical,14,68,2,0.4863931188772588,0.33202327019661865
low_discrepancy_critical,14,70,1,0.19335869127800326,0.19335869127800326
low_discrepancy_critical,14,73,2,0.5245890200604184,0.09765521563705203
low_discrepancy_critical,14,75,1,0.06814572901167538,0.06814572901167538
low_discrepancy_critical,14,78,2,0.6492741518805376,0.7814159278231486
low_discrepancy_critical,14,80,1,0.053319435203625545,0.053319435203625545
low_discrepancy_critical,14,83,2,0.5111050398634526,0.32804889632769185
low_discrepancy_critical,14,85,1,0.2103929366129492,0.2103929366129492
low_discrepancy_critical,14,88,2,0.8014703695631309,0.9099253814419984
low_discrepancy_critical,14,90,1,0.4844993750694103,0.4844993750694103
low_discrepancy_critical,14,93,2,0.5663135326032948,0.24469408101333812
low_discrepancy_critical,14,95,1,0.3321446867428051,0.3321446867428051
low_discrepancy_critical,15,3,2,0.6917367005988125,0.3976038066251062
low_discrepancy_critical,15,5,1,0.03255386375859384,0.03255386375859384
low_discrepancy_critical,15,8,2,0.5504947471300649,0.2231928391042668
low_discrepancy_critical,15,10,1,0.15996658765200825,0.15996658765200825
low_discrepancy_critical,15,13,2,0.5353882813558238,0.14088546323744386
low_discrepancy_critical,15,15,1,0.266789779356727,0.266789779356727
low_discrepancy_critical,15,18,2,0.528884938717459,0.14575412529269252
low_discrepancy_critical,15,20,1,0.394059207484239,0.394059207484239
low_discrepancy_critical,15,23,2,0.5927279826446511,0.5615525046320031
low_discrepancy_critical,15,25,1,0.23081415288436616,0.23081415288436616
low_discrepancy_critical,15,28,2,0.5596993396845232,0.38002659663423416
low_discrepancy_critical,15,30,1,0.4824116459803253,0.4824116459803253
low_discrepancy_critical,15,33,2,0.5507876380842813,0.10509260570492558
low_discrepancy_critical,15,35,1,0.0904411778730504,0.0904411778730504
low_discrepancy_critical,15,38,2,0.6960348804673311,0.30822763843070744
low_discrepancy_critical,15,40,1,0.30572893483942626,0.30572893483942626
low_discrepancy_critical,15,43,2,0.28725754764274,0.7033536551599043
low_discrepancy_critical,15,45,1,0.25110039164819914,0.25110039164819914
low_discrepancy_critical,15,48,2,0.16557679590912544,0.2694965879478648
low_discrepancy_critical,15,50,1,0.13837881867006382,0.13837881867006382
low_discrepancy_critical,15,53,2,0.4693076530932115,0.4867720434377104
low_discrepancy_critical,15,55,1,0.26224267250461203,0.26224267250461203
low_discrepancy_critical,15,58,2,0.6099008751210088,0.30879418841036627
low_discrepancy_critical,15,60,1,0.06850911091119102,0.06850911091119102
low_discrepancy_critical,15,63,2,0.5840761457432148,0.2751357586127045
low_discrepancy_critical,15,65,1,0.16783000240970355,0.16783000240970355
low_discrepancy_critical,15,68,2,0.5570610341152569,0.47974985002011455
low_discrepancy_critical,15,70,1,0.36866738368989843,0.36866738368989843
low_discrepancy_critical,15,73,2,0.4768916484823003,0.09173916615478263
low_discrepancy_critical,15,75,1,0.46324079465366097,0.46324079465366097
low_discrepancy_critical,15,78,2,0.865710318164194,1.019221440579498
low_discrepancy_critical,15,80,1,0.31155578718536137,0.31155578718536137
low_discrepancy_critical,15,83,2,0.9401987168313517,0.890637823940176
low_discrepancy_critical,15,85,1,0.09771914471503262,0.09771914471503262
low_discrepancy_critical,15,88,2,0.6173839165653574,0.18650859072554737
low_discrepancy_critical,15,90,1,0.004403531773662543,0.004403531773662543
low_discrepancy_critical,16,3,2,0.07208531018058953,0.0
low_discrepancy_critical,16,5,1,0.0,0.0
low_discrepancy_critical,16,8,2,0.5469233345295581,0.4891234339370058
low_discrepancy_critical,16,10,1,0.05952268345411793,0.05952268345411793
low_discrepancy_critical,16,13,2,0.4678278192207339,0.2827662015227751
low_discrepancy_critical,16,15,1,0.23414723340949278,0.23414723340949278
low_discrepancy_critical,16,18,2,0.6038659695801958,0.2200373318523026
low_discrepancy_critical,16,20,1,0.08682049508345774,0.08682049508345774
low_discrepancy_critical,16,23,2,0.5531029611972741,0.18824906523465373
low_discrepancy_critical,16,25,1,0.05677416307501541,0.05677416307501541
low_discrepancy_critical,16,28,2,0.7372654995832283,0.5693924042991293
low_discrepancy_critical,16,30,1,0.17010511621781474,0.17010511621781474
low_discrepancy_critical,16,33,2,0.7234704685105606,0.6794991133496139
low_discrepancy_critical,16,35,1,0.1043175407918375,0.1043175407918375
low_discrepancy_critical,16,38,2,0.8221394436263005,0.9191823769380078
low_discrepancy_critical,16,40,1,0.08831361936303447,0.08831361936303447
low_discrepancy_critical,16,43,2,0.6466565881392231,0.2082630852130978
low_discrepancy_critical,16,45,1,0.1173279710289498,0.1173279710289498
low_discrepancy_critical,16,48,2,0.6499715815315384,0.3285086824885222
low_discrepancy_critical,16,50,1,0.13957443711436204,0.13957443711436204
low_discrepancy_critical,16,53,2,0.5896144496788565,0.04079248282442327
low_discrepancy_critical,16,55,1,0.7521388840338727,0.7521388840338727
low_discrepancy_critical,16,58,2,0.17745072782802168,0.5624709414966085
low_discrepancy_critical,16,60,1,0.28450925180399217,0.28450925180399217
low_discrepancy_critical,16,63,2,0.11030376240683196,0.05738288049750172
low_discrepancy_critical,16,65,1,0.3630589630333992,0.3630589630333992
low_discrepancy_critical,16,68,2,0.23259571801439463,0.2149086096067815
low_discrepancy_critical,16,70,1,0.21198635291403764,0.21198635291403764
low_discrepancy_critical,16,73,2,0.7154716975866545,0.5569107323432881
low_discrepancy_critical,16,75,1,0.28699071130129217,0.28699071130129217
low_discrepancy_critical,16,78,2,0.4180901913008347,0.48831771353075365
low_discrepancy_critical,16,80,1,0.06660173187881059,0.06660173187881059
low_discrepancy_critical,16,83,2,0.5932392984672356,0.5115356803204952
low_discrepancy_critical,16,85,1,0.12154519787283065,0.12154519787283065
low_discrepancy_critical,16,88,2,0.7064781008320762,0.6751219841039239
low_discrepancy_critical,16,90,1,0.7513923959778701,0.7513923959778701
low_discrepancy_critical,16,93,2,0.6084185960847024,0.4036509870264345
low_discrepancy_critical,16,95,1,0.17685164021752198,0.17685164021752198
low_discrepancy_critical,16,98,2,0.6409780574416768,0.20955225744482667
low_discrepancy_critical,16,100,1,0.06349110979490957,0.06349110979490957
low_discrepancy_critical,16,103,2,0.380461413010547,0.5439666401876764
low_discrepancy_critical,16,105,1,0.320343576100307,0.320343576100307
low_discrepancy_critical,16,108,2,0.6999312773618296,0.26754229208537933
low_discrepancy_critical,16,110,1,1.8527790585519985,1.8527790585519985
low_discrepancy_critical,16,113,2,0.33774473540382965,0.026795735464512797
low_discrepancy_critical,16,115,1,1.8545567148021223,1.8545567148021223
low_discrepancy_critical,16,118,2,1.1012588334633464,1.678132127240538
low_discrepancy_critical,16,120,1,1.5597404501956516,1.5597404501956516
low_discrepancy_critical,16,123,2,0.16477722914365,0.4998271645133312
low_discrepancy_critical,16,125,1,0.053299273553085384,0.053299273553085384
low_discrepancy_critical,16,128,2,0.322373355957714,0.07158998757488154
low_discrepancy_critical,16,130,1,0.6818259569924605,0.6818259569924605
low_discrepancy_critical,16,133,2,0.6463047851524576,0.7193866262649431
low_discrepancy_critical,16,135,1,0.1932206704167872,0.1932206704167872
low_discrepancy_critical,16,138,2,0.2801251092630069,0.03280730452999826
low_discrepancy_critical,16,140,1,1.2292142642489783,1.2292142642489783
low_discrepancy_critical,16,143,2,0.5706375510971191,0.24182114465824622
low_discrepancy_critical,17,3,2,0.6178966077410846,0.32469090638740855
low_discrepancy_critical,17,5,1,0.09630646412904481,0.09630646412904481
